"description","nick_name","start_time","end_time","run_time","run","data_name","pic_name","pic_id","test_param","param_value","rorschach","curvature","target_curvature","null_curvature","target_variability","null_variability","sample_size","obs_plot_location","response_no","correct","conf_level","choice_reason","participant_count","plot_count"
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606236396.97558,1606236419.49734,22.5217571258545,"50","184b9f1a90081e0ffeedc112c6431d9c","plots/svg/a22fa470f1028ba1fa6fc5d121887a46.svg","23","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,13,13,1,"Certain","Outlier(s)",13,18
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606236419.53396,1606236457.99625,38.4622871875763,"50","184b9f1a90081e0ffeedc112c6431d9c","plots/svg/5e448cd61317e5499aee6d7ea7906c64.svg","24","log","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,13,2,0,"Uncertain","Outlier(s)",13,18
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606236458.03547,1606236486.92525,28.8897793292999,"50","b79bc1a0fdbb69edc87fe34883a066d6","plots/svg/39f08ba7613fc59a3b114a36a3a14244.svg","32","log","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,12,1,"Certain","Different slope",13,21
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606236816.14496,1606236901.41482,85.2698657512665,"51","f28e70dc6b7365974b49d253cdd85363","plots/svg/e2e1ff57be869422245fc51b15415492.svg","30","log","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,2,0,"Certain","Clustering",13,20
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606236901.44427,1606236967.3162,65.8719365596771,"51","3d689aa117d70559b73fe8398f1a44c6","plots/svg/20d0abf28998f59ada75cce6b4999158.svg","21","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,1,1,"Certain","Different shape",13,28
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606236967.34744,1606236985.49647,18.1490287780762,"51","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg","26","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Very Certain","Different shape",13,22
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606236985.5477,1606237085.19365,99.6459517478943,"51","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/19458f4a249031b8179c02b343dffe30.svg","7","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Neutral","Clustering",13,24
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606237121.89324,1606237181.56559,59.6723484992981,"51","8ad2ea6719790c191cedf1038d3cbca5","plots/svg/df10610fd0e27c50fe0db5b8ca04f080.svg","14","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,19,0,"Uncertain","Different range",13,23
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606237181.60633,1606237206.78663,25.1803050041199,"51","d14de6e8946c29750256921ce0462931","plots/svg/b3a9571d8982604b9f655471bfe04fc1.svg","9","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Neutral","Outlier(s)",13,24
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606237206.93132,1606237280.78343,73.8521132469177,"51","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/ef16f06ed4708fcd12a6249492a1e12a.svg","8","log","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Certain","Different shape",13,21
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606237280.81705,1606237317.85625,37.0392045974731,"51","f28e70dc6b7365974b49d253cdd85363","plots/svg/abd7b714d3c960b93247a0a3e0308473.svg","29","linear","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,14,0,"Neutral","Clustering",13,21
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606237317.89411,1606237373.8807,55.9865913391113,"51","8ad2ea6719790c191cedf1038d3cbca5","plots/svg/5df2947852318075a066e55984da5020.svg","13","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,13,0,"Very Uncertain","Clustering",13,22
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606237373.91233,1606237388.56472,14.6523993015289,"51","d14de6e8946c29750256921ce0462931","plots/svg/b31a013dcd39fb18f0adb334dea600e1.svg","10","log","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Very Certain","Different shape",13,24
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606237388.6012,1606237420.41102,31.8098270893097,"51","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/3abe4bc02329ef5d724fd9ae7d438532.svg","25","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Very Certain","Different shape",13,23
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606237420.44542,1606237476.06613,55.6207058429718,"51","3d689aa117d70559b73fe8398f1a44c6","plots/svg/d6bc919b68b3711ec58a7d2d12363647.svg","22","log","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,1,1,"Certain","Different shape",13,23
"emily-log-2","d74d04cfd238feb9ca6ccd8da6706b51",1606261368.06073,1606261436.09588,68.0351541042328,"52","184b9f1a90081e0ffeedc112c6431d9c","plots/svg/5e448cd61317e5499aee6d7ea7906c64.svg","24","log","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,13,2,0,"Neutral","Clustering, Outlier(s)",3,18
"emily-log-2","d74d04cfd238feb9ca6ccd8da6706b51",1606261436.15786,1606261482.69941,46.5415463447571,"52","d14de6e8946c29750256921ce0462931","plots/svg/b3a9571d8982604b9f655471bfe04fc1.svg","9","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Certain","Different shape",3,24
"emily-log-2","d74d04cfd238feb9ca6ccd8da6706b51",1606261482.732,1606261533.65625,50.9242563247681,"52","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/19458f4a249031b8179c02b343dffe30.svg","7","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Certain","Different slope, Outlier(s)",3,24
"emily-log-2","de8647cc02fe22eceeb395274fffbb39",1606271425.50562,1606271586.81359,161.307965278625,"53","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/2192c71bf5b17dcdc925ca95c98694e0.svg","16","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,10,1,"Certain","Different slope",3,22
"emily-log-2","de8647cc02fe22eceeb395274fffbb39",1606271586.8455,1606271701.00097,114.155462265015,"53","184b9f1a90081e0ffeedc112c6431d9c","plots/svg/a22fa470f1028ba1fa6fc5d121887a46.svg","23","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,13,13,1,"Certain","Different shape",3,18
"emily-log-2","de8647cc02fe22eceeb395274fffbb39",1606271701.03289,1606272528.83278,827.799888849258,"53","87f34b01f1fce217b6c33e04da081ed0","plots/svg/35c0c87a6158fa1687b8ff46e56443e6.svg","5","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,12,19,0,"Neutral","Outlier(s)",3,23
"emily-log-2","e8780996f49098d76b26612bb3144739",1606196294.29556,1606196320.78012,26.4845614433289,"54","6a72b42ba970ea6798a886761baf324f","plots/svg/16ce6f7a2dfb1a760c7ba8bcd54daccc.svg","11","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,17,17,1,"Very Certain","Different slope",13,18
"emily-log-2","e8780996f49098d76b26612bb3144739",1606196320.85807,1606196357.59525,36.7371807098389,"54","3d689aa117d70559b73fe8398f1a44c6","plots/svg/d6bc919b68b3711ec58a7d2d12363647.svg","22","log","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,1,1,"Neutral","Different shape",13,23
"emily-log-2","e8780996f49098d76b26612bb3144739",1606196357.62409,1606196401.11547,43.4913859367371,"54","87f34b01f1fce217b6c33e04da081ed0","plots/svg/5ecce62e937c1598e901631b3a1821d2.svg","6","log","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,12,12,1,"Neutral","Different shape",13,20
"emily-log-2","e8780996f49098d76b26612bb3144739",1606196401.15438,1606196456.1899,55.035528421402,"54","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg","26","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Neutral","Different shape",13,22
"emily-log-2","e8780996f49098d76b26612bb3144739",1606196456.24192,1606196491.48276,35.2408490180969,"54","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/2192c71bf5b17dcdc925ca95c98694e0.svg","16","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,13,0,"Certain","Different range",13,22
"emily-log-2","e8780996f49098d76b26612bb3144739",1606196491.52016,1606196621.19514,129.674984455109,"54","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/d8dea45d5c5b31523324bc29de32411f.svg","15","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,9,0,"Neutral","Different range",13,21
"emily-log-2","e8780996f49098d76b26612bb3144739",1606196621.2267,1606196701.09625,79.8695502281189,"54","3d689aa117d70559b73fe8398f1a44c6","plots/svg/20d0abf28998f59ada75cce6b4999158.svg","21","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,1,1,"Certain","Different slope",13,28
"emily-log-2","e8780996f49098d76b26612bb3144739",1606196701.13068,1606196736.27212,35.1414337158203,"54","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/3abe4bc02329ef5d724fd9ae7d438532.svg","25","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,10,0,"Neutral","Clustering",13,23
"emily-log-2","e8780996f49098d76b26612bb3144739",1606196736.30164,1606196876.96866,140.667016029358,"54","6a72b42ba970ea6798a886761baf324f","plots/svg/19640c3dc14337740f45aee91eed5803.svg","12","log","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,17,17,1,"Very Certain","Different slope",13,18
"emily-log-2","e8780996f49098d76b26612bb3144739",1606196877.09118,1606196899.91664,22.8254597187042,"54","87f34b01f1fce217b6c33e04da081ed0","plots/svg/35c0c87a6158fa1687b8ff46e56443e6.svg","5","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,12,19,0,"Certain","Clustering",13,23
"emily-log-2","e8780996f49098d76b26612bb3144739",1606196899.94842,1606196915.93729,15.9888756275177,"54","b79bc1a0fdbb69edc87fe34883a066d6","plots/svg/e9510e025a1152c8bc78255bdc926f93.svg","31","linear","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,3,0,"Neutral","Outlier(s)",13,22
"emily-log-2","e8780996f49098d76b26612bb3144739",1606196915.96863,1606196941.07325,25.1046223640442,"54","b79bc1a0fdbb69edc87fe34883a066d6","plots/svg/39f08ba7613fc59a3b114a36a3a14244.svg","32","log","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,19,0,"Neutral","Clustering",13,21
"emily-log-2","ea4da85e893a392bd02934acf7dd8502",1606192623.85416,1606192635.62967,11.7755191326141,"55","b79bc1a0fdbb69edc87fe34883a066d6","plots/svg/39f08ba7613fc59a3b114a36a3a14244.svg","32","log","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,12,1,"Uncertain","Different shape",2,21
"emily-log-2","ea4da85e893a392bd02934acf7dd8502",1606192635.69166,1606192644.18292,8.49126625061035,"55","3d689aa117d70559b73fe8398f1a44c6","plots/svg/20d0abf28998f59ada75cce6b4999158.svg","21","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,1,1,"Certain","Different slope",2,28
"emily-log-2","f01138c98cd648f4a5945d7219e60734",1606268424.14982,1606268927.21888,503.069063663483,"56","3d689aa117d70559b73fe8398f1a44c6","plots/svg/20d0abf28998f59ada75cce6b4999158.svg","21","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,1,1,"Very Certain","Different shape, Outlier(s)",13,28
"emily-log-2","f01138c98cd648f4a5945d7219e60734",1606268927.25327,1606269799.08346,871.830182313919,"56","87f34b01f1fce217b6c33e04da081ed0","plots/svg/35c0c87a6158fa1687b8ff46e56443e6.svg","5","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,12,12,1,"Very Certain","Clustering, Different slope",13,23
"emily-log-2","f01138c98cd648f4a5945d7219e60734",1606270835.40292,1606271037.87681,202.47389292717,"56","6a72b42ba970ea6798a886761baf324f","plots/svg/16ce6f7a2dfb1a760c7ba8bcd54daccc.svg","11","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,17,17,1,"Very Certain","Different shape, Different slope, Outlier(s)",13,18
"emily-log-2","f01138c98cd648f4a5945d7219e60734",1606271037.90881,1606271649.38224,611.473438024521,"56","f28e70dc6b7365974b49d253cdd85363","plots/svg/abd7b714d3c960b93247a0a3e0308473.svg","29","linear","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,12,1,"Certain","Different shape",13,21
"emily-log-2","f01138c98cd648f4a5945d7219e60734",1606271649.41319,1606272187.64328,538.230090618134,"56","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/2192c71bf5b17dcdc925ca95c98694e0.svg","16","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,10,1,"Very Certain","Different shape",13,22
"emily-log-2","f01138c98cd648f4a5945d7219e60734",1606272187.69303,1606272523.29604,335.603005647659,"56","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/d8dea45d5c5b31523324bc29de32411f.svg","15","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,7,0,"Certain","Outlier(s)",13,21
"emily-log-2","f01138c98cd648f4a5945d7219e60734",1606272523.34421,1606273449.80365,926.459446668625,"56","87f34b01f1fce217b6c33e04da081ed0","plots/svg/5ecce62e937c1598e901631b3a1821d2.svg","6","log","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,12,14,0,"Neutral","Clustering",13,20
"emily-log-2","f01138c98cd648f4a5945d7219e60734",1606273449.83663,1606273468.51488,18.6782529354095,"56","f28e70dc6b7365974b49d253cdd85363","plots/svg/e2e1ff57be869422245fc51b15415492.svg","30","log","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,10,0,"Certain","Different shape",13,20
"emily-log-2","f01138c98cd648f4a5945d7219e60734",1606273468.56736,1606273486.45212,17.884756565094,"56","6a72b42ba970ea6798a886761baf324f","plots/svg/19640c3dc14337740f45aee91eed5803.svg","12","log","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,17,17,1,"Very Certain","Different slope",13,18
"emily-log-2","f01138c98cd648f4a5945d7219e60734",1606273486.50354,1606273700.27166,213.768118619919,"56","3d689aa117d70559b73fe8398f1a44c6","plots/svg/d6bc919b68b3711ec58a7d2d12363647.svg","22","log","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,1,1,"Very Certain","Clustering, Different shape, Outlier(s)",13,23
"emily-log-2","f01138c98cd648f4a5945d7219e60734",1606273700.30813,1606273711.89945,11.5913200378418,"56","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/3abe4bc02329ef5d724fd9ae7d438532.svg","25","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Very Certain","Different shape, Different slope",13,23
"emily-log-2","f01138c98cd648f4a5945d7219e60734",1606273711.93384,1606273725.4552,13.521365404129,"56","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg","26","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Very Certain","Different shape, Different slope, Outlier(s)",13,22
"emily-log-2","f5b8b6da4021123c2308741a88aee3aa",1604531190.40959,1604531327.96599,137.556391000748,"57","47748c8978f11fc269bed62ca7f6a4d3","plots/svg/d4332bd8e199471b74969e986f987ac8.svg","27","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,9,9,1,"Certain","Different shape",3,21
"emily-log-2","f5b8b6da4021123c2308741a88aee3aa",1604531400.62713,1604531411.94065,11.3135230541229,"57","3d689aa117d70559b73fe8398f1a44c6","plots/svg/20d0abf28998f59ada75cce6b4999158.svg","21","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,1,1,"Certain","Different shape, Different slope",3,28
"emily-log-2","f9cd0853cfefc7c816a417b1909fb239",1603890348.55401,1603890355.88992,7.33591079711914,"58","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/ef16f06ed4708fcd12a6249492a1e12a.svg","8","log","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Very Certain","Different shape",13,21
"emily-log-2","f9cd0853cfefc7c816a417b1909fb239",1603890355.94921,1603890361.17087,5.22165656089783,"58","b79bc1a0fdbb69edc87fe34883a066d6","plots/svg/e9510e025a1152c8bc78255bdc926f93.svg","31","linear","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,12,1,"Very Certain","Different slope",13,22
"emily-log-2","f9cd0853cfefc7c816a417b1909fb239",1603890361.22398,1603890372.49979,11.2758069038391,"58","47748c8978f11fc269bed62ca7f6a4d3","plots/svg/d4332bd8e199471b74969e986f987ac8.svg","27","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,9,9,1,"Very Certain","Different range",13,21
"emily-log-2","f9cd0853cfefc7c816a417b1909fb239",1603890372.53674,1603890394.26795,21.7312071323395,"58","d14de6e8946c29750256921ce0462931","plots/svg/b3a9571d8982604b9f655471bfe04fc1.svg","9","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Very Certain","Different shape",13,24
"emily-log-2","f9cd0853cfefc7c816a417b1909fb239",1603890394.4371,1603890401.03563,6.59853053092957,"58","47748c8978f11fc269bed62ca7f6a4d3","plots/svg/f5a285159cccc2e9e1c610c6dab92348.svg","28","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,9,9,1,"Very Certain","Different shape, Different slope",13,21
"emily-log-2","f9cd0853cfefc7c816a417b1909fb239",1603890401.09144,1603890407.22705,6.13561344146729,"58","d14de6e8946c29750256921ce0462931","plots/svg/b31a013dcd39fb18f0adb334dea600e1.svg","10","log","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Very Certain","Different shape",13,24
"emily-log-2","f9cd0853cfefc7c816a417b1909fb239",1603890407.29004,1603890446.13989,38.8498454093933,"58","8ad2ea6719790c191cedf1038d3cbca5","plots/svg/5df2947852318075a066e55984da5020.svg","13","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,13,0,"Neutral","Different range",13,22
"emily-log-2","f9cd0853cfefc7c816a417b1909fb239",1603890446.19715,1603890453.58815,7.39099383354187,"58","8ad2ea6719790c191cedf1038d3cbca5","plots/svg/df10610fd0e27c50fe0db5b8ca04f080.svg","14","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,10,1,"Very Certain","Different shape",13,23
"emily-log-2","f9cd0853cfefc7c816a417b1909fb239",1603890453.64612,1603890479.80478,26.1586532592773,"58","184b9f1a90081e0ffeedc112c6431d9c","plots/svg/a22fa470f1028ba1fa6fc5d121887a46.svg","23","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,13,13,1,"Neutral","Different shape",13,18
"emily-log-2","f9cd0853cfefc7c816a417b1909fb239",1603890479.84022,1603890485.33336,5.49313378334045,"58","b79bc1a0fdbb69edc87fe34883a066d6","plots/svg/39f08ba7613fc59a3b114a36a3a14244.svg","32","log","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,12,1,"Very Certain","Different shape",13,21
"emily-log-2","f9cd0853cfefc7c816a417b1909fb239",1603890485.36486,1603890501.57127,16.2064065933228,"58","184b9f1a90081e0ffeedc112c6431d9c","plots/svg/5e448cd61317e5499aee6d7ea7906c64.svg","24","log","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,13,13,1,"Very Certain","Different shape",13,18
"emily-log-2","f9cd0853cfefc7c816a417b1909fb239",1603890501.63063,1603890514.69878,13.0681493282318,"58","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/19458f4a249031b8179c02b343dffe30.svg","7","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Very Certain","Different shape",13,24
